stage,metric,value
mutation_7_validation_E,soda_ram_kb_std,241.359
mutation_7_validation_E,soda_checks,7
mutation_7_validation_E,soda_failed,3
mutation_7_validation_E,soda_repeats,3
mutation_7_validation_E,deequ_sec,0.727
mutation_7_validation_E,deequ_sec_std,0.056
mutation_7_validation_E,deequ_cpu,2.3
mutation_7_validation_E,deequ_cpu_std,0.668
mutation_7_validation_E,deequ_ram_kb,301868.0
mutation_7_validation_E,deequ_ram_kb_std,0.0
mutation_7_validation_E,deequ_checks,17
mutation_7_validation_E,deequ_failed,6
mutation_7_validation_E,deequ_repeats,3
mutation_7_validation_T,gx_sec,0.976
mutation_7_validation_T,gx_sec_std,0.058
mutation_7_validation_T,gx_cpu,2.033
mutation_7_validation_T,gx_cpu_std,0.785
mutation_7_validation_T,gx_ram_kb,301868.0
mutation_7_validation_T,gx_ram_kb_std,0.0
mutation_7_validation_T,gx_checks,19
mutation_7_validation_T,gx_failed,6
mutation_7_validation_T,gx_repeats,3
mutation_7_validation_T,soda_sec,0.378
mutation_7_validation_T,soda_sec_std,0.04
mutation_7_validation_T,soda_cpu,1.633
mutation_7_validation_T,soda_cpu_std,1.156
mutation_7_validation_T,soda_ram_kb,301868.0
mutation_7_validation_T,soda_ram_kb_std,0.0
mutation_7_validation_T,soda_checks,5
mutation_7_validation_T,soda_failed,3
mutation_7_validation_T,soda_repeats,3
mutation_7_validation_T,sql_sec,0.388
mutation_7_validation_T,sql_sec_std,0.014
mutation_7_validation_T,sql_cpu,2.633
mutation_7_validation_T,sql_cpu_std,2.207
mutation_7_validation_T,sql_ram_kb,301868.0
mutation_7_validation_T,sql_ram_kb_std,0.0
mutation_7_validation_T,sql_checks,7
mutation_7_validation_T,sql_failed,5
mutation_7_validation_T,sql_repeats,3
mutation_7_validation_T,deequ_sec,0.497
mutation_7_validation_T,deequ_sec_std,0.014
mutation_7_validation_T,deequ_cpu,2.0
mutation_7_validation_T,deequ_cpu_std,0.082
mutation_7_validation_T,deequ_ram_kb,301868.0
mutation_7_validation_T,deequ_ram_kb_std,0.0
mutation_7_validation_T,deequ_checks,10
mutation_7_validation_T,deequ_failed,5
mutation_7_validation_T,deequ_repeats,3
mutation_7_validation_L,gx_sec,0.227
mutation_7_validation_L,gx_sec_std,0.039
mutation_7_validation_L,gx_cpu,3.267
mutation_7_validation_L,gx_cpu_std,2.424
mutation_7_validation_L,gx_ram_kb,301868.0
mutation_7_validation_L,gx_ram_kb_std,0.0
mutation_7_validation_L,gx_checks,3
mutation_7_validation_L,gx_failed,1
mutation_7_validation_L,gx_repeats,3
mutation_7_validation_L,soda_sec,0.268
mutation_7_validation_L,soda_sec_std,0.056
mutation_7_validation_L,soda_cpu,1.133
mutation_7_validation_L,soda_cpu_std,1.603
mutation_7_validation_L,soda_ram_kb,301868.0
mutation_7_validation_L,soda_ram_kb_std,0.0
mutation_7_validation_L,soda_checks,3
mutation_7_validation_L,soda_failed,0
mutation_7_validation_L,soda_repeats,3
mutation_7_validation_L,deequ_sec,0.265
mutation_7_validation_L,deequ_sec_std,0.015
mutation_7_validation_L,deequ_cpu,1.367
mutation_7_validation_L,deequ_cpu_std,1.933
mutation_7_validation_L,deequ_ram_kb,301868.0
mutation_7_validation_L,deequ_ram_kb_std,0.0
mutation_7_validation_L,deequ_checks,5
mutation_7_validation_L,deequ_failed,0
mutation_7_validation_L,deequ_repeats,3
mutation_8_validation_E,gx_sec,0.84
mutation_8_validation_E,gx_sec_std,0.067
mutation_8_validation_E,gx_cpu,2.033
mutation_8_validation_E,gx_cpu_std,0.665
mutation_8_validation_E,gx_ram_kb,302080.0
mutation_8_validation_E,gx_ram_kb_std,0.0
mutation_8_validation_E,gx_checks,15
mutation_8_validation_E,gx_failed,3
mutation_8_validation_E,gx_repeats,3
mutation_8_validation_E,soda_sec,0.444
mutation_8_validation_E,soda_sec_std,0.029
mutation_8_validation_E,soda_cpu,2.267
mutation_8_validation_E,soda_cpu_std,0.125
mutation_8_validation_E,soda_ram_kb,302080.0
mutation_8_validation_E,soda_ram_kb_std,0.0
mutation_8_validation_E,soda_checks,7
mutation_8_validation_E,soda_failed,1
mutation_8_validation_E,soda_repeats,3
mutation_8_validation_E,deequ_sec,0.87
mutation_8_validation_E,deequ_sec_std,0.034
mutation_8_validation_E,deequ_cpu,1.933
mutation_8_validation_E,deequ_cpu_std,0.525
mutation_8_validation_E,deequ_ram_kb,301226.667
mutation_8_validation_E,deequ_ram_kb_std,241.359
mutation_8_validation_E,deequ_checks,17
mutation_8_validation_E,deequ_failed,2
mutation_8_validation_E,deequ_repeats,3
mutation_8_validation_T,gx_sec,1.042
mutation_8_validation_T,gx_sec_std,0.058
mutation_8_validation_T,gx_cpu,2.267
mutation_8_validation_T,gx_cpu_std,0.525
mutation_8_validation_T,gx_ram_kb,301056.0
mutation_8_validation_T,gx_ram_kb_std,0.0
mutation_8_validation_T,gx_checks,19
mutation_8_validation_T,gx_failed,4
mutation_8_validation_T,gx_repeats,3
mutation_8_validation_T,soda_sec,0.455
mutation_8_validation_T,soda_sec_std,0.074
mutation_8_validation_T,soda_cpu,0.633
mutation_8_validation_T,soda_cpu_std,0.896
mutation_8_validation_T,soda_ram_kb,301056.0
mutation_8_validation_T,soda_ram_kb_std,0.0
mutation_8_validation_T,soda_checks,5
mutation_8_validation_T,soda_failed,2
mutation_8_validation_T,soda_repeats,3
mutation_8_validation_T,sql_sec,0.457
mutation_8_validation_T,sql_sec_std,0.019
mutation_8_validation_T,sql_cpu,2.2
mutation_8_validation_T,sql_cpu_std,0.082
mutation_8_validation_T,sql_ram_kb,301056.0
mutation_8_validation_T,sql_ram_kb_std,0.0
mutation_8_validation_T,sql_checks,7
mutation_8_validation_T,sql_failed,3
mutation_8_validation_T,sql_repeats,3
mutation_8_validation_T,deequ_sec,0.625
mutation_8_validation_T,deequ_sec_std,0.02
mutation_8_validation_T,deequ_cpu,1.6
mutation_8_validation_T,deequ_cpu_std,0.082
mutation_8_validation_T,deequ_ram_kb,301056.0
mutation_8_validation_T,deequ_ram_kb_std,0.0
mutation_8_validation_T,deequ_checks,10
mutation_8_validation_T,deequ_failed,4
mutation_8_validation_T,deequ_repeats,3
mutation_8_validation_L,gx_sec,0.315
mutation_8_validation_L,gx_sec_std,0.044
mutation_8_validation_L,gx_cpu,1.2
mutation_8_validation_L,gx_cpu_std,1.697
mutation_8_validation_L,gx_ram_kb,301056.0
mutation_8_validation_L,gx_ram_kb_std,0.0
mutation_8_validation_L,gx_checks,3
mutation_8_validation_L,gx_failed,0
mutation_8_validation_L,gx_repeats,3
mutation_8_validation_L,soda_sec,0.258
mutation_8_validation_L,soda_sec_std,0.044
mutation_8_validation_L,soda_cpu,1.467
mutation_8_validation_L,soda_cpu_std,2.074
mutation_8_validation_L,soda_ram_kb,301056.0
mutation_8_validation_L,soda_ram_kb_std,0.0
mutation_8_validation_L,soda_checks,3
mutation_8_validation_L,soda_failed,0
mutation_8_validation_L,soda_repeats,3
mutation_8_validation_L,deequ_sec,0.304
mutation_8_validation_L,deequ_sec_std,0.068
mutation_8_validation_L,deequ_cpu,2.267
mutation_8_validation_L,deequ_cpu_std,1.763
mutation_8_validation_L,deequ_ram_kb,301056.0
mutation_8_validation_L,deequ_ram_kb_std,0.0
mutation_8_validation_L,deequ_checks,5
mutation_8_validation_L,deequ_failed,0
mutation_8_validation_L,deequ_repeats,3
mutation_9_validation_E,gx_sec,0.713
mutation_9_validation_E,gx_sec_std,0.056
mutation_9_validation_E,gx_cpu,2.333
mutation_9_validation_E,gx_cpu_std,0.525
mutation_9_validation_E,gx_ram_kb,301056.0
mutation_9_validation_E,gx_ram_kb_std,0.0
mutation_9_validation_E,gx_checks,15
mutation_9_validation_E,gx_failed,2
mutation_9_validation_E,gx_repeats,3
mutation_9_validation_E,soda_sec,0.41
mutation_9_validation_E,soda_sec_std,0.002
mutation_9_validation_E,soda_cpu,2.4
mutation_9_validation_E,soda_cpu_std,0.0
mutation_9_validation_E,soda_ram_kb,301056.0
mutation_9_validation_E,soda_ram_kb_std,0.0
mutation_9_validation_E,soda_checks,7
mutation_9_validation_E,soda_failed,1
mutation_9_validation_E,soda_repeats,3
mutation_9_validation_E,deequ_sec,0.875
mutation_9_validation_E,deequ_sec_std,0.047
mutation_9_validation_E,deequ_cpu,1.867
mutation_9_validation_E,deequ_cpu_std,0.478
mutation_9_validation_E,deequ_ram_kb,301056.0
mutation_9_validation_E,deequ_ram_kb_std,0.0
mutation_9_validation_E,deequ_checks,17
mutation_9_validation_E,deequ_failed,2
mutation_9_validation_E,deequ_repeats,3
mutation_9_validation_T,gx_sec,1.025
mutation_9_validation_T,gx_sec_std,0.016
mutation_9_validation_T,gx_cpu,1.967
mutation_9_validation_T,gx_cpu_std,0.047
mutation_9_validation_T,gx_ram_kb,301056.0
mutation_9_validation_T,gx_ram_kb_std,0.0
mutation_9_validation_T,gx_checks,19
mutation_9_validation_T,gx_failed,3
mutation_9_validation_T,gx_repeats,3
mutation_9_validation_T,soda_sec,0.416
mutation_9_validation_T,soda_sec_std,0.014
mutation_9_validation_T,soda_cpu,2.4
mutation_9_validation_T,soda_cpu_std,0.082
mutation_9_validation_T,soda_ram_kb,301056.0
mutation_9_validation_T,soda_ram_kb_std,0.0
mutation_9_validation_T,soda_checks,5
mutation_9_validation_T,soda_failed,1
mutation_9_validation_T,soda_repeats,3
mutation_9_validation_T,sql_sec,0.461
mutation_9_validation_T,sql_sec_std,0.022
mutation_9_validation_T,sql_cpu,0.7
mutation_9_validation_T,sql_cpu_std,0.99
mutation_9_validation_T,sql_ram_kb,301056.0
mutation_9_validation_T,sql_ram_kb_std,0.0
mutation_9_validation_T,sql_checks,7
mutation_9_validation_T,sql_failed,2
mutation_9_validation_T,sql_repeats,3
mutation_9_validation_T,deequ_sec,0.581
mutation_9_validation_T,deequ_sec_std,0.039
mutation_9_validation_T,deequ_cpu,2.933
mutation_9_validation_T,deequ_cpu_std,0.946
mutation_9_validation_T,deequ_ram_kb,301056.0
mutation_9_validation_T,deequ_ram_kb_std,0.0
mutation_9_validation_T,deequ_checks,10
mutation_9_validation_T,deequ_failed,2
mutation_9_validation_T,deequ_repeats,3
mutation_9_validation_L,gx_sec,0.226
mutation_9_validation_L,gx_sec_std,0.051
mutation_9_validation_L,gx_cpu,1.133
mutation_9_validation_L,gx_cpu_std,1.603
mutation_9_validation_L,gx_ram_kb,301056.0
mutation_9_validation_L,gx_ram_kb_std,0.0
mutation_9_validation_L,gx_checks,3
mutation_9_validation_L,gx_failed,0
mutation_9_validation_L,gx_repeats,3
mutation_9_validation_L,soda_sec,0.24
mutation_9_validation_L,soda_sec_std,0.034
mutation_9_validation_L,soda_cpu,1.7
mutation_9_validation_L,soda_cpu_std,2.404
mutation_9_validation_L,soda_ram_kb,301056.0
mutation_9_validation_L,soda_ram_kb_std,0.0
mutation_9_validation_L,soda_checks,3
mutation_9_validation_L,soda_failed,0
mutation_9_validation_L,soda_repeats,3
mutation_9_validation_L,deequ_sec,0.279
mutation_9_validation_L,deequ_sec_std,0.027
mutation_9_validation_L,deequ_cpu,2.4
mutation_9_validation_L,deequ_cpu_std,1.728
mutation_9_validation_L,deequ_ram_kb,301056.0
mutation_9_validation_L,deequ_ram_kb_std,0.0
mutation_9_validation_L,deequ_checks,5
mutation_9_validation_L,deequ_failed,0
mutation_9_validation_L,deequ_repeats,3
