stage,metric,value
mutation_7_validation_E,soda_checks,7
mutation_7_validation_E,soda_failed,3
mutation_7_validation_E,soda_repeats,5
mutation_7_validation_E,deequ_sec,0.525
mutation_7_validation_E,deequ_sec_std,0.034
mutation_7_validation_E,deequ_cpu,3.06
mutation_7_validation_E,deequ_cpu_std,0.969
mutation_7_validation_E,deequ_ram_kb,272708.0
mutation_7_validation_E,deequ_ram_kb_std,0.0
mutation_7_validation_E,deequ_checks,17
mutation_7_validation_E,deequ_failed,6
mutation_7_validation_E,deequ_repeats,5
mutation_7_validation_T,gx_sec,0.66
mutation_7_validation_T,gx_sec_std,0.035
mutation_7_validation_T,gx_cpu,2.42
mutation_7_validation_T,gx_cpu_std,0.722
mutation_7_validation_T,gx_ram_kb,272708.0
mutation_7_validation_T,gx_ram_kb_std,0.0
mutation_7_validation_T,gx_checks,19
mutation_7_validation_T,gx_failed,6
mutation_7_validation_T,gx_repeats,5
mutation_7_validation_T,soda_sec,0.238
mutation_7_validation_T,soda_sec_std,0.031
mutation_7_validation_T,soda_cpu,2.5
mutation_7_validation_T,soda_cpu_std,2.108
mutation_7_validation_T,soda_ram_kb,272708.0
mutation_7_validation_T,soda_ram_kb_std,0.0
mutation_7_validation_T,soda_checks,5
mutation_7_validation_T,soda_failed,3
mutation_7_validation_T,soda_repeats,5
mutation_7_validation_T,sql_sec,0.273
mutation_7_validation_T,sql_sec_std,0.009
mutation_7_validation_T,sql_cpu,2.14
mutation_7_validation_T,sql_cpu_std,1.748
mutation_7_validation_T,sql_ram_kb,272708.0
mutation_7_validation_T,sql_ram_kb_std,0.0
mutation_7_validation_T,sql_checks,7
mutation_7_validation_T,sql_failed,5
mutation_7_validation_T,sql_repeats,5
mutation_7_validation_T,deequ_sec,0.347
mutation_7_validation_T,deequ_sec_std,0.013
mutation_7_validation_T,deequ_cpu,2.88
mutation_7_validation_T,deequ_cpu_std,0.117
mutation_7_validation_T,deequ_ram_kb,272708.0
mutation_7_validation_T,deequ_ram_kb_std,0.0
mutation_7_validation_T,deequ_checks,10
mutation_7_validation_T,deequ_failed,5
mutation_7_validation_T,deequ_repeats,5
mutation_7_validation_L,gx_sec,0.098
mutation_7_validation_L,gx_sec_std,0.009
mutation_7_validation_L,gx_cpu,2.12
mutation_7_validation_L,gx_cpu_std,4.24
mutation_7_validation_L,gx_ram_kb,272708.0
mutation_7_validation_L,gx_ram_kb_std,0.0
mutation_7_validation_L,gx_checks,3
mutation_7_validation_L,gx_failed,1
mutation_7_validation_L,gx_repeats,5
mutation_7_validation_L,soda_sec,0.096
mutation_7_validation_L,soda_sec_std,0.012
mutation_7_validation_L,soda_cpu,4.46
mutation_7_validation_L,soda_cpu_std,5.465
mutation_7_validation_L,soda_ram_kb,272708.0
mutation_7_validation_L,soda_ram_kb_std,0.0
mutation_7_validation_L,soda_checks,3
mutation_7_validation_L,soda_failed,0
mutation_7_validation_L,soda_repeats,5
mutation_7_validation_L,deequ_sec,0.142
mutation_7_validation_L,deequ_sec_std,0.016
mutation_7_validation_L,deequ_cpu,2.7
mutation_7_validation_L,deequ_cpu_std,3.361
mutation_7_validation_L,deequ_ram_kb,272708.0
mutation_7_validation_L,deequ_ram_kb_std,0.0
mutation_7_validation_L,deequ_checks,5
mutation_7_validation_L,deequ_failed,0
mutation_7_validation_L,deequ_repeats,5
mutation_8_validation_E,gx_sec,0.506
mutation_8_validation_E,gx_sec_std,0.023
mutation_8_validation_E,gx_cpu,3.18
mutation_8_validation_E,gx_cpu_std,0.985
mutation_8_validation_E,gx_ram_kb,273230.4
mutation_8_validation_E,gx_ram_kb_std,204.8
mutation_8_validation_E,gx_checks,15
mutation_8_validation_E,gx_failed,3
mutation_8_validation_E,gx_repeats,5
mutation_8_validation_E,soda_sec,0.226
mutation_8_validation_E,soda_sec_std,0.022
mutation_8_validation_E,soda_cpu,2.94
mutation_8_validation_E,soda_cpu_std,3.92
mutation_8_validation_E,soda_ram_kb,273128.0
mutation_8_validation_E,soda_ram_kb_std,0.0
mutation_8_validation_E,soda_checks,7
mutation_8_validation_E,soda_failed,1
mutation_8_validation_E,soda_repeats,5
mutation_8_validation_E,deequ_sec,0.508
mutation_8_validation_E,deequ_sec_std,0.023
mutation_8_validation_E,deequ_cpu,3.14
mutation_8_validation_E,deequ_cpu_std,0.935
mutation_8_validation_E,deequ_ram_kb,273128.0
mutation_8_validation_E,deequ_ram_kb_std,0.0
mutation_8_validation_E,deequ_checks,17
mutation_8_validation_E,deequ_failed,2
mutation_8_validation_E,deequ_repeats,5
mutation_8_validation_T,gx_sec,0.609
mutation_8_validation_T,gx_sec_std,0.008
mutation_8_validation_T,gx_cpu,2.62
mutation_8_validation_T,gx_cpu_std,0.793
mutation_8_validation_T,gx_ram_kb,273128.0
mutation_8_validation_T,gx_ram_kb_std,0.0
mutation_8_validation_T,gx_checks,19
mutation_8_validation_T,gx_failed,4
mutation_8_validation_T,gx_repeats,5
mutation_8_validation_T,soda_sec,0.226
mutation_8_validation_T,soda_sec_std,0.023
mutation_8_validation_T,soda_cpu,2.82
mutation_8_validation_T,soda_cpu_std,2.336
mutation_8_validation_T,soda_ram_kb,273128.0
mutation_8_validation_T,soda_ram_kb_std,0.0
mutation_8_validation_T,soda_checks,5
mutation_8_validation_T,soda_failed,2
mutation_8_validation_T,soda_repeats,5
mutation_8_validation_T,sql_sec,0.283
mutation_8_validation_T,sql_sec_std,0.038
mutation_8_validation_T,sql_cpu,2.04
mutation_8_validation_T,sql_cpu_std,1.699
mutation_8_validation_T,sql_ram_kb,273128.0
mutation_8_validation_T,sql_ram_kb_std,0.0
mutation_8_validation_T,sql_checks,7
mutation_8_validation_T,sql_failed,3
mutation_8_validation_T,sql_repeats,5
mutation_8_validation_T,deequ_sec,0.358
mutation_8_validation_T,deequ_sec_std,0.002
mutation_8_validation_T,deequ_cpu,2.8
mutation_8_validation_T,deequ_cpu_std,0.0
mutation_8_validation_T,deequ_ram_kb,273128.0
mutation_8_validation_T,deequ_ram_kb_std,0.0
mutation_8_validation_T,deequ_checks,10
mutation_8_validation_T,deequ_failed,4
mutation_8_validation_T,deequ_repeats,5
mutation_8_validation_L,gx_sec,0.095
mutation_8_validation_L,gx_sec_std,0.014
mutation_8_validation_L,gx_cpu,3.74
mutation_8_validation_L,gx_cpu_std,4.628
mutation_8_validation_L,gx_ram_kb,273128.0
mutation_8_validation_L,gx_ram_kb_std,0.0
mutation_8_validation_L,gx_checks,3
mutation_8_validation_L,gx_failed,0
mutation_8_validation_L,gx_repeats,5
mutation_8_validation_L,soda_sec,0.106
mutation_8_validation_L,soda_sec_std,0.017
mutation_8_validation_L,soda_cpu,2.08
mutation_8_validation_L,soda_cpu_std,4.16
mutation_8_validation_L,soda_ram_kb,273128.0
mutation_8_validation_L,soda_ram_kb_std,0.0
mutation_8_validation_L,soda_checks,3
mutation_8_validation_L,soda_failed,0
mutation_8_validation_L,soda_repeats,5
mutation_8_validation_L,deequ_sec,0.149
mutation_8_validation_L,deequ_sec_std,0.019
mutation_8_validation_L,deequ_cpu,4.02
mutation_8_validation_L,deequ_cpu_std,3.362
mutation_8_validation_L,deequ_ram_kb,273128.0
mutation_8_validation_L,deequ_ram_kb_std,0.0
mutation_8_validation_L,deequ_checks,5
mutation_8_validation_L,deequ_failed,0
mutation_8_validation_L,deequ_repeats,5
mutation_9_validation_E,gx_sec,0.49
mutation_9_validation_E,gx_sec_std,0.021
mutation_9_validation_E,gx_cpu,2.88
mutation_9_validation_E,gx_cpu_std,1.001
mutation_9_validation_E,gx_ram_kb,273128.0
mutation_9_validation_E,gx_ram_kb_std,0.0
mutation_9_validation_E,gx_checks,15
mutation_9_validation_E,gx_failed,2
mutation_9_validation_E,gx_repeats,5
mutation_9_validation_E,soda_sec,0.224
mutation_9_validation_E,soda_sec_std,0.014
mutation_9_validation_E,soda_cpu,2.54
mutation_9_validation_E,soda_cpu_std,3.37
mutation_9_validation_E,soda_ram_kb,273128.0
mutation_9_validation_E,soda_ram_kb_std,0.0
mutation_9_validation_E,soda_checks,7
mutation_9_validation_E,soda_failed,1
mutation_9_validation_E,soda_repeats,5
mutation_9_validation_E,deequ_sec,0.523
mutation_9_validation_E,deequ_sec_std,0.024
mutation_9_validation_E,deequ_cpu,3.04
mutation_9_validation_E,deequ_cpu_std,0.905
mutation_9_validation_E,deequ_ram_kb,273128.0
mutation_9_validation_E,deequ_ram_kb_std,0.0
mutation_9_validation_E,deequ_checks,17
mutation_9_validation_E,deequ_failed,2
mutation_9_validation_E,deequ_repeats,5
mutation_9_validation_T,gx_sec,0.612
mutation_9_validation_T,gx_sec_std,0.017
mutation_9_validation_T,gx_cpu,2.62
mutation_9_validation_T,gx_cpu_std,0.798
mutation_9_validation_T,gx_ram_kb,273128.0
mutation_9_validation_T,gx_ram_kb_std,0.0
mutation_9_validation_T,gx_checks,19
mutation_9_validation_T,gx_failed,3
mutation_9_validation_T,gx_repeats,5
mutation_9_validation_T,soda_sec,0.256
mutation_9_validation_T,soda_sec_std,0.051
mutation_9_validation_T,soda_cpu,2.48
mutation_9_validation_T,soda_cpu_std,3.266
mutation_9_validation_T,soda_ram_kb,273128.0
mutation_9_validation_T,soda_ram_kb_std,0.0
mutation_9_validation_T,soda_checks,5
mutation_9_validation_T,soda_failed,1
mutation_9_validation_T,soda_repeats,5
mutation_9_validation_T,sql_sec,0.269
mutation_9_validation_T,sql_sec_std,0.015
mutation_9_validation_T,sql_cpu,2.96
mutation_9_validation_T,sql_cpu_std,1.493
mutation_9_validation_T,sql_ram_kb,273128.0
mutation_9_validation_T,sql_ram_kb_std,0.0
mutation_9_validation_T,sql_checks,7
mutation_9_validation_T,sql_failed,2
mutation_9_validation_T,sql_repeats,5
mutation_9_validation_T,deequ_sec,0.351
mutation_9_validation_T,deequ_sec_std,0.015
mutation_9_validation_T,deequ_cpu,2.8
mutation_9_validation_T,deequ_cpu_std,2.504
mutation_9_validation_T,deequ_ram_kb,273128.0
mutation_9_validation_T,deequ_ram_kb_std,0.0
mutation_9_validation_T,deequ_checks,10
mutation_9_validation_T,deequ_failed,2
mutation_9_validation_T,deequ_repeats,5
mutation_9_validation_L,gx_sec,0.1
mutation_9_validation_L,gx_sec_std,0.011
mutation_9_validation_L,gx_cpu,0.0
mutation_9_validation_L,gx_cpu_std,0.0
mutation_9_validation_L,gx_ram_kb,273128.0
mutation_9_validation_L,gx_ram_kb_std,0.0
mutation_9_validation_L,gx_checks,3
mutation_9_validation_L,gx_failed,0
mutation_9_validation_L,gx_repeats,5
mutation_9_validation_L,soda_sec,0.101
mutation_9_validation_L,soda_sec_std,0.014
mutation_9_validation_L,soda_cpu,5.78
mutation_9_validation_L,soda_cpu_std,4.848
mutation_9_validation_L,soda_ram_kb,273128.0
mutation_9_validation_L,soda_ram_kb_std,0.0
mutation_9_validation_L,soda_checks,3
mutation_9_validation_L,soda_failed,0
mutation_9_validation_L,soda_repeats,5
mutation_9_validation_L,deequ_sec,0.153
mutation_9_validation_L,deequ_sec_std,0.013
mutation_9_validation_L,deequ_cpu,1.38
mutation_9_validation_L,deequ_cpu_std,2.76
mutation_9_validation_L,deequ_ram_kb,273128.0
mutation_9_validation_L,deequ_ram_kb_std,0.0
mutation_9_validation_L,deequ_checks,5
mutation_9_validation_L,deequ_failed,0
mutation_9_validation_L,deequ_repeats,5
