stage,metric,value
mutation_7_validation_E,soda_checks,7
mutation_7_validation_E,soda_failed,3
mutation_7_validation_E,soda_repeats,10
mutation_7_validation_E,deequ_sec,0.454
mutation_7_validation_E,deequ_sec_std,0.008
mutation_7_validation_E,deequ_cpu,3.08
mutation_7_validation_E,deequ_cpu_std,1.059
mutation_7_validation_E,deequ_ram_kb,260828.0
mutation_7_validation_E,deequ_ram_kb_std,0.0
mutation_7_validation_E,deequ_checks,17
mutation_7_validation_E,deequ_failed,6
mutation_7_validation_E,deequ_repeats,10
mutation_7_validation_T,gx_sec,0.607
mutation_7_validation_T,gx_sec_std,0.022
mutation_7_validation_T,gx_cpu,2.98
mutation_7_validation_T,gx_cpu_std,0.675
mutation_7_validation_T,gx_ram_kb,260828.0
mutation_7_validation_T,gx_ram_kb_std,0.0
mutation_7_validation_T,gx_checks,19
mutation_7_validation_T,gx_failed,6
mutation_7_validation_T,gx_repeats,10
mutation_7_validation_T,soda_sec,0.193
mutation_7_validation_T,soda_sec_std,0.02
mutation_7_validation_T,soda_cpu,2.49
mutation_7_validation_T,soda_cpu_std,2.511
mutation_7_validation_T,soda_ram_kb,260828.0
mutation_7_validation_T,soda_ram_kb_std,0.0
mutation_7_validation_T,soda_checks,5
mutation_7_validation_T,soda_failed,3
mutation_7_validation_T,soda_repeats,10
mutation_7_validation_T,sql_sec,0.231
mutation_7_validation_T,sql_sec_std,0.013
mutation_7_validation_T,sql_cpu,2.54
mutation_7_validation_T,sql_cpu_std,2.077
mutation_7_validation_T,sql_ram_kb,260828.0
mutation_7_validation_T,sql_ram_kb_std,0.0
mutation_7_validation_T,sql_checks,7
mutation_7_validation_T,sql_failed,5
mutation_7_validation_T,sql_repeats,10
mutation_7_validation_T,deequ_sec,0.326
mutation_7_validation_T,deequ_sec_std,0.009
mutation_7_validation_T,deequ_cpu,2.75
mutation_7_validation_T,deequ_cpu_std,2.123
mutation_7_validation_T,deequ_ram_kb,260828.0
mutation_7_validation_T,deequ_ram_kb_std,0.0
mutation_7_validation_T,deequ_checks,10
mutation_7_validation_T,deequ_failed,5
mutation_7_validation_T,deequ_repeats,10
mutation_7_validation_L,gx_sec,0.097
mutation_7_validation_L,gx_sec_std,0.013
mutation_7_validation_L,gx_cpu,2.82
mutation_7_validation_L,gx_cpu_std,4.318
mutation_7_validation_L,gx_ram_kb,260828.0
mutation_7_validation_L,gx_ram_kb_std,0.0
mutation_7_validation_L,gx_checks,3
mutation_7_validation_L,gx_failed,1
mutation_7_validation_L,gx_repeats,10
mutation_7_validation_L,soda_sec,0.098
mutation_7_validation_L,soda_sec_std,0.012
mutation_7_validation_L,soda_cpu,2.21
mutation_7_validation_L,soda_cpu_std,4.427
mutation_7_validation_L,soda_ram_kb,260828.0
mutation_7_validation_L,soda_ram_kb_std,0.0
mutation_7_validation_L,soda_checks,3
mutation_7_validation_L,soda_failed,0
mutation_7_validation_L,soda_repeats,10
mutation_7_validation_L,deequ_sec,0.147
mutation_7_validation_L,deequ_sec_std,0.013
mutation_7_validation_L,deequ_cpu,3.47
mutation_7_validation_L,deequ_cpu_std,4.578
mutation_7_validation_L,deequ_ram_kb,260828.0
mutation_7_validation_L,deequ_ram_kb_std,0.0
mutation_7_validation_L,deequ_checks,5
mutation_7_validation_L,deequ_failed,0
mutation_7_validation_L,deequ_repeats,10
mutation_8_validation_E,gx_sec,0.43
mutation_8_validation_E,gx_sec_std,0.021
mutation_8_validation_E,gx_cpu,3.26
mutation_8_validation_E,gx_cpu_std,1.146
mutation_8_validation_E,gx_ram_kb,260844.0
mutation_8_validation_E,gx_ram_kb_std,0.0
mutation_8_validation_E,gx_checks,15
mutation_8_validation_E,gx_failed,3
mutation_8_validation_E,gx_repeats,10
mutation_8_validation_E,soda_sec,0.192
mutation_8_validation_E,soda_sec_std,0.011
mutation_8_validation_E,soda_cpu,3.56
mutation_8_validation_E,soda_cpu_std,3.249
mutation_8_validation_E,soda_ram_kb,260844.0
mutation_8_validation_E,soda_ram_kb_std,0.0
mutation_8_validation_E,soda_checks,7
mutation_8_validation_E,soda_failed,1
mutation_8_validation_E,soda_repeats,10
mutation_8_validation_E,deequ_sec,0.455
mutation_8_validation_E,deequ_sec_std,0.013
mutation_8_validation_E,deequ_cpu,3.29
mutation_8_validation_E,deequ_cpu_std,1.033
mutation_8_validation_E,deequ_ram_kb,260844.0
mutation_8_validation_E,deequ_ram_kb_std,0.0
mutation_8_validation_E,deequ_checks,17
mutation_8_validation_E,deequ_failed,2
mutation_8_validation_E,deequ_repeats,10
mutation_8_validation_T,gx_sec,0.585
mutation_8_validation_T,gx_sec_std,0.019
mutation_8_validation_T,gx_cpu,2.73
mutation_8_validation_T,gx_cpu_std,0.826
mutation_8_validation_T,gx_ram_kb,260844.0
mutation_8_validation_T,gx_ram_kb_std,0.0
mutation_8_validation_T,gx_checks,19
mutation_8_validation_T,gx_failed,4
mutation_8_validation_T,gx_repeats,10
mutation_8_validation_T,soda_sec,0.191
mutation_8_validation_T,soda_sec_std,0.025
mutation_8_validation_T,soda_cpu,1.97
mutation_8_validation_T,soda_cpu_std,3.275
mutation_8_validation_T,soda_ram_kb,260844.0
mutation_8_validation_T,soda_ram_kb_std,0.0
mutation_8_validation_T,soda_checks,5
mutation_8_validation_T,soda_failed,2
mutation_8_validation_T,soda_repeats,10
mutation_8_validation_T,sql_sec,0.225
mutation_8_validation_T,sql_sec_std,0.016
mutation_8_validation_T,sql_cpu,2.75
mutation_8_validation_T,sql_cpu_std,2.256
mutation_8_validation_T,sql_ram_kb,260844.0
mutation_8_validation_T,sql_ram_kb_std,0.0
mutation_8_validation_T,sql_checks,7
mutation_8_validation_T,sql_failed,3
mutation_8_validation_T,sql_repeats,10
mutation_8_validation_T,deequ_sec,0.318
mutation_8_validation_T,deequ_sec_std,0.011
mutation_8_validation_T,deequ_cpu,2.51
mutation_8_validation_T,deequ_cpu_std,1.887
mutation_8_validation_T,deequ_ram_kb,260844.0
mutation_8_validation_T,deequ_ram_kb_std,0.0
mutation_8_validation_T,deequ_checks,10
mutation_8_validation_T,deequ_failed,4
mutation_8_validation_T,deequ_repeats,10
mutation_8_validation_L,gx_sec,0.093
mutation_8_validation_L,gx_sec_std,0.012
mutation_8_validation_L,gx_cpu,3.32
mutation_8_validation_L,gx_cpu_std,5.114
mutation_8_validation_L,gx_ram_kb,260844.0
mutation_8_validation_L,gx_ram_kb_std,0.0
mutation_8_validation_L,gx_checks,3
mutation_8_validation_L,gx_failed,0
mutation_8_validation_L,gx_repeats,10
mutation_8_validation_L,soda_sec,0.095
mutation_8_validation_L,soda_sec_std,0.017
mutation_8_validation_L,soda_cpu,3.44
mutation_8_validation_L,soda_cpu_std,5.262
mutation_8_validation_L,soda_ram_kb,260844.0
mutation_8_validation_L,soda_ram_kb_std,0.0
mutation_8_validation_L,soda_checks,3
mutation_8_validation_L,soda_failed,0
mutation_8_validation_L,soda_repeats,10
mutation_8_validation_L,deequ_sec,0.145
mutation_8_validation_L,deequ_sec_std,0.017
mutation_8_validation_L,deequ_cpu,3.86
mutation_8_validation_L,deequ_cpu_std,5.16
mutation_8_validation_L,deequ_ram_kb,260844.0
mutation_8_validation_L,deequ_ram_kb_std,0.0
mutation_8_validation_L,deequ_checks,5
mutation_8_validation_L,deequ_failed,0
mutation_8_validation_L,deequ_repeats,10
mutation_9_validation_E,gx_sec,0.438
mutation_9_validation_E,gx_sec_std,0.022
mutation_9_validation_E,gx_cpu,2.98
mutation_9_validation_E,gx_cpu_std,1.025
mutation_9_validation_E,gx_ram_kb,260848.0
mutation_9_validation_E,gx_ram_kb_std,0.0
mutation_9_validation_E,gx_checks,15
mutation_9_validation_E,gx_failed,2
mutation_9_validation_E,gx_repeats,10
mutation_9_validation_E,soda_sec,0.192
mutation_9_validation_E,soda_sec_std,0.014
mutation_9_validation_E,soda_cpu,3.63
mutation_9_validation_E,soda_cpu_std,3.258
mutation_9_validation_E,soda_ram_kb,260848.0
mutation_9_validation_E,soda_ram_kb_std,0.0
mutation_9_validation_E,soda_checks,7
mutation_9_validation_E,soda_failed,1
mutation_9_validation_E,soda_repeats,10
mutation_9_validation_E,deequ_sec,0.481
mutation_9_validation_E,deequ_sec_std,0.014
mutation_9_validation_E,deequ_cpu,3.1
mutation_9_validation_E,deequ_cpu_std,1.005
mutation_9_validation_E,deequ_ram_kb,260848.0
mutation_9_validation_E,deequ_ram_kb_std,0.0
mutation_9_validation_E,deequ_checks,17
mutation_9_validation_E,deequ_failed,2
mutation_9_validation_E,deequ_repeats,10
mutation_9_validation_T,gx_sec,0.595
mutation_9_validation_T,gx_sec_std,0.021
mutation_9_validation_T,gx_cpu,2.87
mutation_9_validation_T,gx_cpu_std,0.791
mutation_9_validation_T,gx_ram_kb,260848.0
mutation_9_validation_T,gx_ram_kb_std,0.0
mutation_9_validation_T,gx_checks,19
mutation_9_validation_T,gx_failed,3
mutation_9_validation_T,gx_repeats,10
mutation_9_validation_T,soda_sec,0.195
mutation_9_validation_T,soda_sec_std,0.017
mutation_9_validation_T,soda_cpu,2.57
mutation_9_validation_T,soda_cpu_std,4.175
mutation_9_validation_T,soda_ram_kb,260848.6
mutation_9_validation_T,soda_ram_kb_std,1.281
mutation_9_validation_T,soda_checks,5
mutation_9_validation_T,soda_failed,1
mutation_9_validation_T,soda_repeats,10
mutation_9_validation_T,sql_sec,0.262
mutation_9_validation_T,sql_sec_std,0.014
mutation_9_validation_T,sql_cpu,2.66
mutation_9_validation_T,sql_cpu_std,2.41
mutation_9_validation_T,sql_ram_kb,260852.0
mutation_9_validation_T,sql_ram_kb_std,0.0
mutation_9_validation_T,sql_checks,7
mutation_9_validation_T,sql_failed,2
mutation_9_validation_T,sql_repeats,10
mutation_9_validation_T,deequ_sec,0.336
mutation_9_validation_T,deequ_sec_std,0.005
mutation_9_validation_T,deequ_cpu,2.68
mutation_9_validation_T,deequ_cpu_std,0.896
mutation_9_validation_T,deequ_ram_kb,260852.0
mutation_9_validation_T,deequ_ram_kb_std,0.0
mutation_9_validation_T,deequ_checks,10
mutation_9_validation_T,deequ_failed,2
mutation_9_validation_T,deequ_repeats,10
mutation_9_validation_L,gx_sec,0.098
mutation_9_validation_L,gx_sec_std,0.011
mutation_9_validation_L,gx_cpu,3.17
mutation_9_validation_L,gx_cpu_std,4.849
mutation_9_validation_L,gx_ram_kb,260852.0
mutation_9_validation_L,gx_ram_kb_std,0.0
mutation_9_validation_L,gx_checks,3
mutation_9_validation_L,gx_failed,0
mutation_9_validation_L,gx_repeats,10
mutation_9_validation_L,soda_sec,0.092
mutation_9_validation_L,soda_sec_std,0.011
mutation_9_validation_L,soda_cpu,2.95
mutation_9_validation_L,soda_cpu_std,4.566
mutation_9_validation_L,soda_ram_kb,260852.0
mutation_9_validation_L,soda_ram_kb_std,0.0
mutation_9_validation_L,soda_checks,3
mutation_9_validation_L,soda_failed,0
mutation_9_validation_L,soda_repeats,10
mutation_9_validation_L,deequ_sec,0.147
mutation_9_validation_L,deequ_sec_std,0.013
mutation_9_validation_L,deequ_cpu,3.46
mutation_9_validation_L,deequ_cpu_std,4.8
mutation_9_validation_L,deequ_ram_kb,260852.0
mutation_9_validation_L,deequ_ram_kb_std,0.0
mutation_9_validation_L,deequ_checks,5
mutation_9_validation_L,deequ_failed,0
mutation_9_validation_L,deequ_repeats,10
